,State,Year,Quarter,Txn_type,No_of_txn,amount
1317,haryana,2023,2,Recharge & bill payments,33655091,35262651840.0
1318,haryana,2023,2,Financial Services,172309,259162565.0
1319,haryana,2023,2,Others,351272,251633370.0
1320,himachal-pradesh,2018,1,Recharge & bill payments,284371,49871175.82607427
1321,himachal-pradesh,2018,1,Peer-to-peer payments,154572,546222027.4835303
1322,himachal-pradesh,2018,1,Merchant payments,13241,13851230.83495245
1323,himachal-pradesh,2018,1,Financial Services,8955,2040522.724771278
1324,himachal-pradesh,2018,1,Others,20779,16752849.503009535
1325,himachal-pradesh,2018,2,Recharge & bill payments,385642,83714322.414042
1326,himachal-pradesh,2018,2,Peer-to-peer payments,243436,1043702964.1513071
1327,himachal-pradesh,2018,2,Merchant payments,27851,31961300.882765952
1328,himachal-pradesh,2018,2,Financial Services,11330,4108919.3075577794
1329,himachal-pradesh,2018,2,Others,19436,19681794.59544668
1330,himachal-pradesh,2018,3,Recharge & bill payments,457449,108456077.51862916
1331,himachal-pradesh,2018,3,Peer-to-peer payments,362755,1596570994.985427
1332,himachal-pradesh,2018,3,Merchant payments,40675,31168155.22193054
1333,himachal-pradesh,2018,3,Financial Services,8182,1552275.0537747287
1334,himachal-pradesh,2018,3,Others,17693,16293930.078267336
1335,himachal-pradesh,2018,4,Recharge & bill payments,598325,143031082.4432017
1336,himachal-pradesh,2018,4,Peer-to-peer payments,590518,2367228879.4462624
1337,himachal-pradesh,2018,4,Merchant payments,86963,87575811.80014335
1338,himachal-pradesh,2018,4,Financial Services,11834,2283052.790977265
1339,himachal-pradesh,2018,4,Others,20243,21180141.658664487
1340,himachal-pradesh,2019,1,Peer-to-peer payments,1178280,3066233587.9236507
1341,himachal-pradesh,2019,1,Recharge & bill payments,844570,209521987.03977025
1342,himachal-pradesh,2019,1,Merchant payments,115553,86624660.3112043
1343,himachal-pradesh,2019,1,Financial Services,9585,1424229.9989233727
1344,himachal-pradesh,2019,1,Others,20730,17676977.717503674
1345,himachal-pradesh,2019,2,Peer-to-peer payments,1141873,4428007670.958708
1346,himachal-pradesh,2019,2,Recharge & bill payments,1076793,279864579.97562265
1347,himachal-pradesh,2019,2,Merchant payments,248517,141088575.8726466
1348,himachal-pradesh,2019,2,Financial Services,5013,1453651.5352588107
1349,himachal-pradesh,2019,2,Others,30110,25469495.268363245
1350,himachal-pradesh,2019,3,Recharge & bill payments,1212659,327570066.9967147
1351,himachal-pradesh,2019,3,Peer-to-peer payments,1181680,5039276845.295213
1352,himachal-pradesh,2019,3,Merchant payments,312575,182746198.16430056
1353,himachal-pradesh,2019,3,Financial Services,3096,1775673.9713265826
1354,himachal-pradesh,2019,3,Others,25170,20649996.69578039
1355,himachal-pradesh,2019,4,Peer-to-peer payments,1579582,6533855301.069828
1356,himachal-pradesh,2019,4,Recharge & bill payments,1442940,402619114.99428564
1357,himachal-pradesh,2019,4,Merchant payments,467309,314965060.6352696
1358,himachal-pradesh,2019,4,Financial Services,4576,1769641.9665086274
1359,himachal-pradesh,2019,4,Others,22239,17954418.582290154
1360,himachal-pradesh,2020,1,Recharge & bill payments,1815157,542356756.9678606
1361,himachal-pradesh,2020,1,Peer-to-peer payments,1594806,6431826925.118802
1362,himachal-pradesh,2020,1,Merchant payments,711018,427497010.10439825
1363,himachal-pradesh,2020,1,Financial Services,4711,3172303.6900622216
1364,himachal-pradesh,2020,1,Others,18788,14613755.241563875
1365,himachal-pradesh,2020,2,Recharge & bill payments,2558935,802231470.1628922
1366,himachal-pradesh,2020,2,Peer-to-peer payments,1544488,6738488218.640328
1367,himachal-pradesh,2020,2,Merchant payments,570031,479165630.6102103
1368,himachal-pradesh,2020,2,Financial Services,7634,7359757.737539303
1369,himachal-pradesh,2020,2,Others,14642,9659685.392965626
1370,himachal-pradesh,2020,3,Recharge & bill payments,2416395,834567922.2742614
1371,himachal-pradesh,2020,3,Peer-to-peer payments,1954492,8806586536.659174
1372,himachal-pradesh,2020,3,Merchant payments,1090445,851539467.337558
1373,himachal-pradesh,2020,3,Financial Services,9543,11391079.288736572
1374,himachal-pradesh,2020,3,Others,19001,11969008.527252048
1375,himachal-pradesh,2020,4,Recharge & bill payments,2638030,936305777.7250878
1376,himachal-pradesh,2020,4,Peer-to-peer payments,2594659,11426268857.229637
1377,himachal-pradesh,2020,4,Merchant payments,2001259,1589433440.2684097
1378,himachal-pradesh,2020,4,Financial Services,11353,15534252.217986543
1379,himachal-pradesh,2020,4,Others,27027,21510781.37178286
1380,himachal-pradesh,2021,1,Peer-to-peer payments,2845733,11358078843.572702
1381,himachal-pradesh,2021,1,Recharge & bill payments,2547359,948929031.6443391
1382,himachal-pradesh,2021,1,Merchant payments,2186946,1778219850.8347864
1383,himachal-pradesh,2021,1,Financial Services,12561,16554205.504427344
1384,himachal-pradesh,2021,1,Others,21430,18764977.931273177
1385,himachal-pradesh,2021,2,Peer-to-peer payments,3340531,13035543546.66397
1386,himachal-pradesh,2021,2,Recharge & bill payments,3216602,1045789841.916208
1387,himachal-pradesh,2021,2,Merchant payments,2883209,2378084375.199477
1388,himachal-pradesh,2021,2,Financial Services,14642,16428390.62373627
1389,himachal-pradesh,2021,2,Others,28918,19788385.405835297
1390,himachal-pradesh,2021,3,Peer-to-peer payments,4455153,16560383923.204865
1391,himachal-pradesh,2021,3,Merchant payments,4198808,3524434949.634083
1392,himachal-pradesh,2021,3,Recharge & bill payments,3359406,1178802736.5280356
1393,himachal-pradesh,2021,3,Financial Services,14497,22805774.600357123
1394,himachal-pradesh,2021,3,Others,36303,23834687.160697926
1395,himachal-pradesh,2021,4,Merchant payments,6062931,5228613146.743451
1396,himachal-pradesh,2021,4,Peer-to-peer payments,5323397,19568394324.584805
1397,himachal-pradesh,2021,4,Recharge & bill payments,3211367,1278824361.837138
1398,himachal-pradesh,2021,4,Financial Services,18198,24809740.714031782
1399,himachal-pradesh,2021,4,Others,50971,35578926.74639452
1400,himachal-pradesh,2022,1,Merchant payments,7030946,5558905677.966259
1401,himachal-pradesh,2022,1,Peer-to-peer payments,5718936,19473276901.331963
1402,himachal-pradesh,2022,1,Recharge & bill payments,3271665,1429960686.7669475
1403,himachal-pradesh,2022,1,Financial Services,19314,24442138.15399971
1404,himachal-pradesh,2022,1,Others,47319,31862035.713640407
1405,himachal-pradesh,2022,2,Merchant payments,10591420,7697399368.089639
1406,himachal-pradesh,2022,2,Peer-to-peer payments,7109948,24407668318.014194
1407,himachal-pradesh,2022,2,Recharge & bill payments,3520538,1553155243.3951051
1408,himachal-pradesh,2022,2,Financial Services,16901,20627276.079190243
1409,himachal-pradesh,2022,2,Others,52564,30257752.66416522
1410,himachal-pradesh,2022,3,Merchant payments,12686960,8511266152.669347
1411,himachal-pradesh,2022,3,Peer-to-peer payments,8330778,27039659316.468132
1412,himachal-pradesh,2022,3,Recharge & bill payments,4083168,1780405740.3941154
1413,himachal-pradesh,2022,3,Financial Services,21293,22686931.870640453
1414,himachal-pradesh,2022,3,Others,42669,26764547.138168834
1415,himachal-pradesh,2022,4,Merchant payments,15297492,10280295883.656351
1416,himachal-pradesh,2022,4,Peer-to-peer payments,9284824,29629346091.977356
1417,himachal-pradesh,2022,4,Recharge & bill payments,3907023,1810538524.3215194
1418,himachal-pradesh,2022,4,Financial Services,24342,31775337.436365627
1419,himachal-pradesh,2022,4,Others,41455,27387394.982090995
1420,himachal-pradesh,2023,1,Merchant payments,14694013,9023136407.0
1421,himachal-pradesh,2023,1,Peer-to-peer payments,8637695,26709451358.0
1422,himachal-pradesh,2023,1,Recharge & bill payments,3901516,1950250571.0
1423,himachal-pradesh,2023,1,Financial Services,25722,30757925.0
1424,himachal-pradesh,2023,1,Others,42780,27351473.0
1425,himachal-pradesh,2023,2,Merchant payments,19954117,11643011071.0
1426,himachal-pradesh,2023,2,Peer-to-peer payments,10781507,33008088763.0
1427,himachal-pradesh,2023,2,Recharge & bill payments,4247339,2159052653.0
1428,himachal-pradesh,2023,2,Financial Services,27709,34689932.0
1429,himachal-pradesh,2023,2,Others,50923,30221299.0
1430,jammu-&-kashmir,2018,1,Recharge & bill payments,457813,78812610.35129012
1431,jammu-&-kashmir,2018,1,Peer-to-peer payments,353621,861670157.9310012
1432,jammu-&-kashmir,2018,1,Financial Services,65683,10269382.6199755
1433,jammu-&-kashmir,2018,1,Merchant payments,28696,30967525.638810236
1434,jammu-&-kashmir,2018,1,Others,35755,23651562.715049967
1435,jammu-&-kashmir,2018,2,Recharge & bill payments,794502,166762242.91718757
1436,jammu-&-kashmir,2018,2,Peer-to-peer payments,771844,2372961687.5536175
1437,jammu-&-kashmir,2018,2,Financial Services,112422,15636116.81386063
1438,jammu-&-kashmir,2018,2,Merchant payments,79248,64454257.5252622
1439,jammu-&-kashmir,2018,2,Others,38310,31391931.692946266
1440,jammu-&-kashmir,2018,3,Peer-to-peer payments,1260453,3616022745.5645847
1441,jammu-&-kashmir,2018,3,Recharge & bill payments,822143,203079955.34644008
1442,jammu-&-kashmir,2018,3,Merchant payments,140076,82826475.18797052
1443,jammu-&-kashmir,2018,3,Financial Services,44464,6397888.3546260595
1444,jammu-&-kashmir,2018,3,Others,36825,26373935.004048545
1445,jammu-&-kashmir,2018,4,Peer-to-peer payments,1265457,5151829745.262983
1446,jammu-&-kashmir,2018,4,Recharge & bill payments,970724,254473764.00233167
1447,jammu-&-kashmir,2018,4,Merchant payments,402303,215771001.5429565
1448,jammu-&-kashmir,2018,4,Financial Services,33775,6072177.152358056
1449,jammu-&-kashmir,2018,4,Others,49051,36573577.73688933
1450,jammu-&-kashmir,2019,1,Peer-to-peer payments,1913720,5414709531.836735
1451,jammu-&-kashmir,2019,1,Recharge & bill payments,1131953,302663112.8884805
1452,jammu-&-kashmir,2019,1,Merchant payments,452379,199219534.93760535
1453,jammu-&-kashmir,2019,1,Financial Services,43247,4593545.201922052
1454,jammu-&-kashmir,2019,1,Others,43688,30649751.65627311
1455,jammu-&-kashmir,2019,2,Peer-to-peer payments,1180781,5666318253.462076
1456,jammu-&-kashmir,2019,2,Recharge & bill payments,706569,215937468.94414753
1457,jammu-&-kashmir,2019,2,Merchant payments,353678,188931529.4882364
1458,jammu-&-kashmir,2019,2,Financial Services,22663,2652961.353697454
1459,jammu-&-kashmir,2019,2,Others,32664,26301988.31534837
1460,jammu-&-kashmir,2019,3,Peer-to-peer payments,618694,3499425217.9582095
1461,jammu-&-kashmir,2019,3,Recharge & bill payments,318061,111964437.03321175
1462,jammu-&-kashmir,2019,3,Merchant payments,165115,120736230.08884756
1463,jammu-&-kashmir,2019,3,Financial Services,2895,658515.8825482852
1464,jammu-&-kashmir,2019,3,Others,11761,11446090.81965122
1465,jammu-&-kashmir,2019,4,Peer-to-peer payments,310620,1799955855.9714913
1466,jammu-&-kashmir,2019,4,Merchant payments,91303,77859073.82317376
1467,jammu-&-kashmir,2019,4,Recharge & bill payments,84803,49065907.04578097
1468,jammu-&-kashmir,2019,4,Financial Services,197,213741.2862032762
1469,jammu-&-kashmir,2019,4,Others,3005,2601419.6959477984
1470,jammu-&-kashmir,2020,1,Peer-to-peer payments,435154,2654638582.0865793
1471,jammu-&-kashmir,2020,1,Recharge & bill payments,341357,144213068.71202034
1472,jammu-&-kashmir,2020,1,Merchant payments,135241,131144418.96503358
1473,jammu-&-kashmir,2020,1,Financial Services,2350,2116665.1182805505
1474,jammu-&-kashmir,2020,1,Others,7528,5530441.652102945
1475,jammu-&-kashmir,2020,2,Peer-to-peer payments,1238380,7426818530.258213
1476,jammu-&-kashmir,2020,2,Recharge & bill payments,1028741,413037418.32063264
1477,jammu-&-kashmir,2020,2,Merchant payments,341375,403026357.7674071
1478,jammu-&-kashmir,2020,2,Financial Services,9130,10415041.341445928
1479,jammu-&-kashmir,2020,2,Others,17380,12351591.57084975
1480,jammu-&-kashmir,2020,3,Peer-to-peer payments,1787154,10837119046.792652
1481,jammu-&-kashmir,2020,3,Recharge & bill payments,1005745,443743222.500647
1482,jammu-&-kashmir,2020,3,Merchant payments,642688,667957476.4350253
1483,jammu-&-kashmir,2020,3,Financial Services,10111,13281733.802213533
1484,jammu-&-kashmir,2020,3,Others,20200,15128281.341935568
1485,jammu-&-kashmir,2020,4,Peer-to-peer payments,2378539,13736841259.979288
1486,jammu-&-kashmir,2020,4,Recharge & bill payments,1900075,536741118.30199385
1487,jammu-&-kashmir,2020,4,Merchant payments,1377786,1045006123.4596367
1488,jammu-&-kashmir,2020,4,Financial Services,13578,17966592.697469097
1489,jammu-&-kashmir,2020,4,Others,84466,44350708.939814664
1490,jammu-&-kashmir,2021,1,Peer-to-peer payments,2800201,14801220301.14875
1491,jammu-&-kashmir,2021,1,Recharge & bill payments,2554798,663747765.6760966
1492,jammu-&-kashmir,2021,1,Merchant payments,1527253,1605408313.4781337
1493,jammu-&-kashmir,2021,1,Financial Services,17276,20848657.8594191
1494,jammu-&-kashmir,2021,1,Others,98042,47124854.989329115
1495,jammu-&-kashmir,2021,2,Peer-to-peer payments,3955437,19502438177.8094
1496,jammu-&-kashmir,2021,2,Recharge & bill payments,3568970,892467613.5545956
1497,jammu-&-kashmir,2021,2,Merchant payments,2378307,2343370985.5822287
1498,jammu-&-kashmir,2021,2,Financial Services,19432,21897796.187056318
1499,jammu-&-kashmir,2021,2,Others,105673,53580855.45836207
1500,jammu-&-kashmir,2021,3,Peer-to-peer payments,5621108,26562997915.198593
1501,jammu-&-kashmir,2021,3,Recharge & bill payments,4192099,1126801385.0108979
1502,jammu-&-kashmir,2021,3,Merchant payments,3197489,3818849262.990345
1503,jammu-&-kashmir,2021,3,Financial Services,16071,27585395.493344467
1504,jammu-&-kashmir,2021,3,Others,124274,62209689.3389434
1505,jammu-&-kashmir,2021,4,Peer-to-peer payments,6852001,31444247707.630074
1506,jammu-&-kashmir,2021,4,Merchant payments,5399465,6026170895.591109
1507,jammu-&-kashmir,2021,4,Recharge & bill payments,4358892,1334473410.4377313
1508,jammu-&-kashmir,2021,4,Financial Services,20269,34425387.51761782
1509,jammu-&-kashmir,2021,4,Others,160001,86920024.59513804
1510,jammu-&-kashmir,2022,1,Peer-to-peer payments,6263588,25881919928.642838
1511,jammu-&-kashmir,2022,1,Merchant payments,5769426,5903944370.148529
1512,jammu-&-kashmir,2022,1,Recharge & bill payments,4046350,1253753685.6124904
1513,jammu-&-kashmir,2022,1,Financial Services,20506,28915576.119299565
1514,jammu-&-kashmir,2022,1,Others,145441,79330065.6359112
1515,jammu-&-kashmir,2022,2,Merchant payments,9917899,8541811640.294408
1516,jammu-&-kashmir,2022,2,Peer-to-peer payments,8948548,35973490940.6326
1517,jammu-&-kashmir,2022,2,Recharge & bill payments,4759941,1631580783.9159238
1518,jammu-&-kashmir,2022,2,Financial Services,17495,23857762.100494668
1519,jammu-&-kashmir,2022,2,Others,169864,83549709.69216739
1520,jammu-&-kashmir,2022,3,Merchant payments,9594459,8056512904.560925
1521,jammu-&-kashmir,2022,3,Peer-to-peer payments,8391981,31280124357.943665
1522,jammu-&-kashmir,2022,3,Recharge & bill payments,4397779,1538833023.8071973
1523,jammu-&-kashmir,2022,3,Financial Services,16502,21281997.61037215
1524,jammu-&-kashmir,2022,3,Others,133673,66802218.32606816
1525,jammu-&-kashmir,2022,4,Merchant payments,13060020,9463119176.828749
1526,jammu-&-kashmir,2022,4,Peer-to-peer payments,9209773,33017162449.59025
1527,jammu-&-kashmir,2022,4,Recharge & bill payments,4885856,1738113554.2451303
1528,jammu-&-kashmir,2022,4,Financial Services,17803,26804683.92881795
1529,jammu-&-kashmir,2022,4,Others,142706,70096050.90090424
1530,jammu-&-kashmir,2023,1,Merchant payments,19258641,12262102502.0
1531,jammu-&-kashmir,2023,1,Peer-to-peer payments,12527159,41006666634.0
1532,jammu-&-kashmir,2023,1,Recharge & bill payments,6894943,2522356131.0
1533,jammu-&-kashmir,2023,1,Financial Services,26119,30772190.0
1534,jammu-&-kashmir,2023,1,Others,220382,99850124.0
1535,jammu-&-kashmir,2023,2,Merchant payments,27968919,16519042612.0
1536,jammu-&-kashmir,2023,2,Peer-to-peer payments,17988275,56687068768.0
1537,jammu-&-kashmir,2023,2,Recharge & bill payments,8374394,3181150839.0
1538,jammu-&-kashmir,2023,2,Financial Services,27724,36616737.0
1539,jammu-&-kashmir,2023,2,Others,228987,106126424.0
1540,jharkhand,2018,1,Recharge & bill payments,1095857,132181815.28422523
1541,jharkhand,2018,1,Peer-to-peer payments,809459,2036315435.6551185
1542,jharkhand,2018,1,Financial Services,107755,45483178.104925826
1543,jharkhand,2018,1,Merchant payments,66299,66465337.511485815
