,State,Year,Quarter,Pincode,Registered_users
4791,meghalaya,2018,2,794101,1144
4792,meghalaya,2018,2,793007,895
4793,meghalaya,2018,2,793004,878
4794,meghalaya,2018,3,793001,4591
4795,meghalaya,2018,3,793002,2453
4796,meghalaya,2018,3,794001,2006
4797,meghalaya,2018,3,793210,1964
4798,meghalaya,2018,3,793101,1851
4799,meghalaya,2018,3,793011,1798
4800,meghalaya,2018,3,794105,1690
4801,meghalaya,2018,3,794101,1597
4802,meghalaya,2018,3,794104,1242
4803,meghalaya,2018,3,793007,1209
4804,meghalaya,2018,4,793001,5880
4805,meghalaya,2018,4,793002,3195
4806,meghalaya,2018,4,794001,2785
4807,meghalaya,2018,4,793101,2480
4808,meghalaya,2018,4,793210,2438
4809,meghalaya,2018,4,793011,2340
4810,meghalaya,2018,4,794105,2307
4811,meghalaya,2018,4,794101,2184
4812,meghalaya,2018,4,794104,1774
4813,meghalaya,2018,4,793004,1600
4814,meghalaya,2019,1,793001,7108
4815,meghalaya,2019,1,793002,4005
4816,meghalaya,2019,1,794001,3368
4817,meghalaya,2019,1,793101,3084
4818,meghalaya,2019,1,793210,2994
4819,meghalaya,2019,1,793011,2947
4820,meghalaya,2019,1,794105,2884
4821,meghalaya,2019,1,794101,2675
4822,meghalaya,2019,1,794104,2322
4823,meghalaya,2019,1,793007,1970
4824,meghalaya,2019,2,793001,8597
4825,meghalaya,2019,2,793002,4984
4826,meghalaya,2019,2,794001,4119
4827,meghalaya,2019,2,793101,3703
4828,meghalaya,2019,2,793210,3445
4829,meghalaya,2019,2,794105,3435
4830,meghalaya,2019,2,793011,3426
4831,meghalaya,2019,2,794101,3166
4832,meghalaya,2019,2,794104,2826
4833,meghalaya,2019,2,793007,2315
4834,meghalaya,2019,3,793001,10069
4835,meghalaya,2019,3,793002,5866
4836,meghalaya,2019,3,794001,4860
4837,meghalaya,2019,3,793101,4254
4838,meghalaya,2019,3,793011,4074
4839,meghalaya,2019,3,794105,4031
4840,meghalaya,2019,3,793210,3890
4841,meghalaya,2019,3,794101,3736
4842,meghalaya,2019,3,794104,3358
4843,meghalaya,2019,3,793007,2747
4844,meghalaya,2019,4,793001,11243
4845,meghalaya,2019,4,793002,6629
4846,meghalaya,2019,4,794001,5473
4847,meghalaya,2019,4,793101,4803
4848,meghalaya,2019,4,794105,4678
4849,meghalaya,2019,4,793011,4575
4850,meghalaya,2019,4,793210,4376
4851,meghalaya,2019,4,794101,4209
4852,meghalaya,2019,4,794104,3989
4853,meghalaya,2019,4,793007,3067
4854,meghalaya,2020,1,793001,12683
4855,meghalaya,2020,1,793002,7456
4856,meghalaya,2020,1,794001,6105
4857,meghalaya,2020,1,793101,5466
4858,meghalaya,2020,1,794105,5314
4859,meghalaya,2020,1,793011,5248
4860,meghalaya,2020,1,793210,4873
4861,meghalaya,2020,1,794101,4682
4862,meghalaya,2020,1,794104,4673
4863,meghalaya,2020,1,793007,3524
4864,meghalaya,2020,2,793001,14552
4865,meghalaya,2020,2,793002,8623
4866,meghalaya,2020,2,794001,7198
4867,meghalaya,2020,2,794105,6521
4868,meghalaya,2020,2,793011,6232
4869,meghalaya,2020,2,793101,6219
4870,meghalaya,2020,2,794104,6083
4871,meghalaya,2020,2,794101,5464
4872,meghalaya,2020,2,793210,5434
4873,meghalaya,2020,2,793007,4166
4874,meghalaya,2020,3,793001,16464
4875,meghalaya,2020,3,793002,9658
4876,meghalaya,2020,3,794001,8252
4877,meghalaya,2020,3,794105,7516
4878,meghalaya,2020,3,793011,7165
4879,meghalaya,2020,3,794104,7151
4880,meghalaya,2020,3,793101,6925
4881,meghalaya,2020,3,794101,6212
4882,meghalaya,2020,3,793210,6014
4883,meghalaya,2020,3,793150,4865
4884,meghalaya,2020,4,793001,18247
4885,meghalaya,2020,4,793002,10753
4886,meghalaya,2020,4,794001,9064
4887,meghalaya,2020,4,794105,8293
4888,meghalaya,2020,4,794104,8140
4889,meghalaya,2020,4,793011,8005
4890,meghalaya,2020,4,793101,7641
4891,meghalaya,2020,4,794101,6857
4892,meghalaya,2020,4,793210,6558
4893,meghalaya,2020,4,793150,5486
4894,meghalaya,2021,1,793001,19753
4895,meghalaya,2021,1,793002,11566
4896,meghalaya,2021,1,794001,9727
4897,meghalaya,2021,1,794105,9011
4898,meghalaya,2021,1,794104,8869
4899,meghalaya,2021,1,793011,8646
4900,meghalaya,2021,1,793101,8317
4901,meghalaya,2021,1,794101,7337
4902,meghalaya,2021,1,793210,7113
4903,meghalaya,2021,1,793150,5969
4904,meghalaya,2021,2,793001,21124
4905,meghalaya,2021,2,793002,12348
4906,meghalaya,2021,2,794001,10389
4907,meghalaya,2021,2,794105,9742
4908,meghalaya,2021,2,794104,9602
4909,meghalaya,2021,2,793011,9244
4910,meghalaya,2021,2,793101,8921
4911,meghalaya,2021,2,794101,7866
4912,meghalaya,2021,2,793210,7644
4913,meghalaya,2021,2,793150,6477
4914,meghalaya,2021,3,793001,22612
4915,meghalaya,2021,3,793002,13223
4916,meghalaya,2021,3,794001,11130
4917,meghalaya,2021,3,794105,10597
4918,meghalaya,2021,3,794104,10547
4919,meghalaya,2021,3,793011,9914
4920,meghalaya,2021,3,793101,9665
4921,meghalaya,2021,3,794101,8448
4922,meghalaya,2021,3,793210,8257
4923,meghalaya,2021,3,793150,7068
4924,meghalaya,2021,4,793001,24127
4925,meghalaya,2021,4,793002,14142
4926,meghalaya,2021,4,794001,11874
4927,meghalaya,2021,4,794105,11487
4928,meghalaya,2021,4,794104,11446
4929,meghalaya,2021,4,793011,10570
4930,meghalaya,2021,4,793101,10353
4931,meghalaya,2021,4,794101,9032
4932,meghalaya,2021,4,793210,8857
4933,meghalaya,2021,4,793150,7635
4934,meghalaya,2022,1,793001,25549
4935,meghalaya,2022,1,793002,14982
4936,meghalaya,2022,1,794001,12581
4937,meghalaya,2022,1,794104,12299
4938,meghalaya,2022,1,794105,12278
4939,meghalaya,2022,1,793011,11198
4940,meghalaya,2022,1,793101,11049
4941,meghalaya,2022,1,794101,9581
4942,meghalaya,2022,1,793210,9469
4943,meghalaya,2022,1,793150,8140
4944,meghalaya,2022,2,793001,26896
4945,meghalaya,2022,2,793002,15794
4946,meghalaya,2022,2,794001,13275
4947,meghalaya,2022,2,794104,13038
4948,meghalaya,2022,2,794105,13006
4949,meghalaya,2022,2,793011,11798
4950,meghalaya,2022,2,793101,11696
4951,meghalaya,2022,2,794101,10115
4952,meghalaya,2022,2,793210,10028
4953,meghalaya,2022,2,793150,8576
4954,meghalaya,2022,3,793001,28296
4955,meghalaya,2022,3,793002,16624
4956,meghalaya,2022,3,794001,13969
4957,meghalaya,2022,3,794104,13803
4958,meghalaya,2022,3,794105,13711
4959,meghalaya,2022,3,793011,12419
4960,meghalaya,2022,3,793101,12305
4961,meghalaya,2022,3,794101,10631
4962,meghalaya,2022,3,793210,10565
4963,meghalaya,2022,3,793150,8991
4964,meghalaya,2022,4,793001,29682
4965,meghalaya,2022,4,793002,17452
4966,meghalaya,2022,4,794001,14596
4967,meghalaya,2022,4,794104,14408
4968,meghalaya,2022,4,794105,14338
4969,meghalaya,2022,4,793011,13052
4970,meghalaya,2022,4,793101,12917
4971,meghalaya,2022,4,794101,11082
4972,meghalaya,2022,4,793210,11069
4973,meghalaya,2022,4,793150,9332
4974,meghalaya,2023,1,793001,30984
4975,meghalaya,2023,1,793002,18216
4976,meghalaya,2023,1,794001,15236
4977,meghalaya,2023,1,794104,15143
4978,meghalaya,2023,1,794105,15093
4979,meghalaya,2023,1,793011,13649
4980,meghalaya,2023,1,793101,13552
4981,meghalaya,2023,1,793210,11590
4982,meghalaya,2023,1,794101,11553
4983,meghalaya,2023,1,793150,9742
4984,meghalaya,2023,2,793001,32160
4985,meghalaya,2023,2,793002,18905
4986,meghalaya,2023,2,794104,15992
4987,meghalaya,2023,2,794105,15823
4988,meghalaya,2023,2,794001,15770
4989,meghalaya,2023,2,793011,14174
4990,meghalaya,2023,2,793101,14113
4991,meghalaya,2023,2,793210,12143
4992,meghalaya,2023,2,794101,12034
4993,meghalaya,2023,2,793150,10217
4994,mizoram,2018,1,796005,1339
4995,mizoram,2018,1,796009,1181
4996,mizoram,2018,1,796012,662
4997,mizoram,2018,1,796701,515
4998,mizoram,2018,1,796017,393
4999,mizoram,2018,1,796014,301
5000,mizoram,2018,1,796008,296
5001,mizoram,2018,1,796321,280
5002,mizoram,2018,1,796081,221
5003,mizoram,2018,1,796181,211
5004,mizoram,2018,2,796005,1779
5005,mizoram,2018,2,796009,1576
5006,mizoram,2018,2,796012,856
5007,mizoram,2018,2,796701,710
5008,mizoram,2018,2,796017,615
5009,mizoram,2018,2,796008,454
5010,mizoram,2018,2,796014,413
5011,mizoram,2018,2,796321,375
5012,mizoram,2018,2,796081,315
5013,mizoram,2018,2,796181,315
5014,mizoram,2018,3,796005,2357
5015,mizoram,2018,3,796009,2149
5016,mizoram,2018,3,796012,1105
5017,mizoram,2018,3,796701,992
5018,mizoram,2018,3,796017,910
5019,mizoram,2018,3,796008,637
5020,mizoram,2018,3,796014,582
5021,mizoram,2018,3,796321,523
5022,mizoram,2018,3,796081,480
5023,mizoram,2018,3,796181,467
5024,mizoram,2018,4,796005,3120
5025,mizoram,2018,4,796009,2834
5026,mizoram,2018,4,796012,1421
5027,mizoram,2018,4,796701,1379
5028,mizoram,2018,4,796017,1233
5029,mizoram,2018,4,796008,874
5030,mizoram,2018,4,796014,718
5031,mizoram,2018,4,796321,694
5032,mizoram,2018,4,796081,651
5033,mizoram,2018,4,796181,627
5034,mizoram,2019,1,796005,3769
5035,mizoram,2019,1,796009,3457
5036,mizoram,2019,1,796012,1670
5037,mizoram,2019,1,796701,1651
5038,mizoram,2019,1,796017,1477
5039,mizoram,2019,1,796008,1074
5040,mizoram,2019,1,796014,864
5041,mizoram,2019,1,796081,807
5042,mizoram,2019,1,796321,803
5043,mizoram,2019,1,796181,752
5044,mizoram,2019,2,796005,4439
5045,mizoram,2019,2,796009,4143
5046,mizoram,2019,2,796701,2033
5047,mizoram,2019,2,796012,1919
5048,mizoram,2019,2,796017,1781
5049,mizoram,2019,2,796008,1267
5050,mizoram,2019,2,796014,1001
5051,mizoram,2019,2,796081,972
5052,mizoram,2019,2,796321,948
5053,mizoram,2019,2,796181,925
5054,mizoram,2019,3,796005,5357
5055,mizoram,2019,3,796009,5022
5056,mizoram,2019,3,796701,2408
5057,mizoram,2019,3,796012,2285
5058,mizoram,2019,3,796017,2046
5059,mizoram,2019,3,796008,1521
5060,mizoram,2019,3,796081,1182
5061,mizoram,2019,3,796772,1173
5062,mizoram,2019,3,796014,1168
5063,mizoram,2019,3,796321,1137
5064,mizoram,2019,4,796005,6157
5065,mizoram,2019,4,796009,5779
5066,mizoram,2019,4,796701,2825
5067,mizoram,2019,4,796012,2628
5068,mizoram,2019,4,796017,2308
5069,mizoram,2019,4,796008,1752
5070,mizoram,2019,4,796772,1401
5071,mizoram,2019,4,796081,1369
5072,mizoram,2019,4,796014,1358
5073,mizoram,2019,4,796321,1339
5074,mizoram,2020,1,796005,7161
5075,mizoram,2020,1,796009,6674
5076,mizoram,2020,1,796701,3352
5077,mizoram,2020,1,796012,3014
5078,mizoram,2020,1,796017,2613
5079,mizoram,2020,1,796008,2034
5080,mizoram,2020,1,796772,1698
5081,mizoram,2020,1,796081,1622
5082,mizoram,2020,1,796014,1591
5083,mizoram,2020,1,796321,1576
5084,mizoram,2020,2,796005,8374
5085,mizoram,2020,2,796009,7831
5086,mizoram,2020,2,796701,3962
5087,mizoram,2020,2,796012,3500
5088,mizoram,2020,2,796017,3053
5089,mizoram,2020,2,796008,2433
5090,mizoram,2020,2,796772,2068
5091,mizoram,2020,2,796081,1939
5092,mizoram,2020,2,796321,1916
5093,mizoram,2020,2,796014,1830
5094,mizoram,2020,3,796005,10284
5095,mizoram,2020,3,796009,9358
5096,mizoram,2020,3,796701,4775
5097,mizoram,2020,3,796012,4268
5098,mizoram,2020,3,796017,3702
5099,mizoram,2020,3,796008,3104
5100,mizoram,2020,3,796772,2679
5101,mizoram,2020,3,796081,2414
5102,mizoram,2020,3,796321,2410
5103,mizoram,2020,3,796014,2245
5104,mizoram,2020,4,796005,11766
5105,mizoram,2020,4,796009,10691
5106,mizoram,2020,4,796701,5485
5107,mizoram,2020,4,796012,4956
5108,mizoram,2020,4,796017,4253
5109,mizoram,2020,4,796008,3552
5110,mizoram,2020,4,796772,3113
5111,mizoram,2020,4,796321,2781
5112,mizoram,2020,4,796081,2745
5113,mizoram,2020,4,796014,2507
5114,mizoram,2021,1,796005,12750
5115,mizoram,2021,1,796009,11596
5116,mizoram,2021,1,796701,5955
5117,mizoram,2021,1,796012,5408
5118,mizoram,2021,1,796017,4636
5119,mizoram,2021,1,796008,3862
5120,mizoram,2021,1,796772,3400
5121,mizoram,2021,1,796321,3045
5122,mizoram,2021,1,796081,2988
5123,mizoram,2021,1,796014,2744
5124,mizoram,2021,2,796005,13677
5125,mizoram,2021,2,796009,12453
5126,mizoram,2021,2,796701,6414
5127,mizoram,2021,2,796012,5816
5128,mizoram,2021,2,796017,4992
5129,mizoram,2021,2,796008,4149
5130,mizoram,2021,2,796772,3654
5131,mizoram,2021,2,796321,3287
5132,mizoram,2021,2,796081,3224
5133,mizoram,2021,2,796014,2970
5134,mizoram,2021,3,796005,14719
5135,mizoram,2021,3,796009,13381
5136,mizoram,2021,3,796701,6966
5137,mizoram,2021,3,796012,6245
5138,mizoram,2021,3,796017,5386
5139,mizoram,2021,3,796008,4446
5140,mizoram,2021,3,796772,3960
5141,mizoram,2021,3,796321,3608
5142,mizoram,2021,3,796081,3500
5143,mizoram,2021,3,796014,3214
5144,mizoram,2021,4,796005,15729
5145,mizoram,2021,4,796009,14302
5146,mizoram,2021,4,796701,7499
5147,mizoram,2021,4,796012,6671
5148,mizoram,2021,4,796017,5769
5149,mizoram,2021,4,796008,4757
5150,mizoram,2021,4,796772,4219
5151,mizoram,2021,4,796321,3902
5152,mizoram,2021,4,796081,3795
5153,mizoram,2021,4,796014,3448
5154,mizoram,2022,1,796005,16682
5155,mizoram,2022,1,796009,15199
5156,mizoram,2022,1,796701,7976
5157,mizoram,2022,1,796012,7071
5158,mizoram,2022,1,796017,6110
5159,mizoram,2022,1,796008,5037
5160,mizoram,2022,1,796772,4513
5161,mizoram,2022,1,796321,4156
5162,mizoram,2022,1,796081,4020
5163,mizoram,2022,1,796014,3670
5164,mizoram,2022,2,796005,17564
5165,mizoram,2022,2,796009,16002
5166,mizoram,2022,2,796701,8395
5167,mizoram,2022,2,796012,7437
5168,mizoram,2022,2,796017,6465
5169,mizoram,2022,2,796008,5303
5170,mizoram,2022,2,796772,4791
5171,mizoram,2022,2,796321,4381
5172,mizoram,2022,2,796081,4275
5173,mizoram,2022,2,796014,3864
5174,mizoram,2022,3,796005,18512
5175,mizoram,2022,3,796009,16866
5176,mizoram,2022,3,796701,8842
5177,mizoram,2022,3,796012,7826
5178,mizoram,2022,3,796017,6808
5179,mizoram,2022,3,796008,5612
5180,mizoram,2022,3,796772,5092
5181,mizoram,2022,3,796321,4603
5182,mizoram,2022,3,796081,4485
5183,mizoram,2022,3,796014,4068
5184,mizoram,2022,4,796005,19398
5185,mizoram,2022,4,796009,17652
5186,mizoram,2022,4,796701,9232
5187,mizoram,2022,4,796012,8201
5188,mizoram,2022,4,796017,7121
5189,mizoram,2022,4,796008,5882
5190,mizoram,2022,4,796772,5348
5191,mizoram,2022,4,796321,4764
5192,mizoram,2022,4,796081,4657
5193,mizoram,2022,4,796014,4239
5194,mizoram,2023,1,796005,20236
5195,mizoram,2023,1,796009,18453
5196,mizoram,2023,1,796701,9633
5197,mizoram,2023,1,796012,8546
5198,mizoram,2023,1,796017,7432
5199,mizoram,2023,1,796008,6155
5200,mizoram,2023,1,796772,5620
5201,mizoram,2023,1,796321,4978
5202,mizoram,2023,1,796081,4890
5203,mizoram,2023,1,796014,4442
5204,mizoram,2023,2,796005,21052
5205,mizoram,2023,2,796009,19223
5206,mizoram,2023,2,796701,10057
5207,mizoram,2023,2,796012,8880
5208,mizoram,2023,2,796017,7751
5209,mizoram,2023,2,796008,6417
5210,mizoram,2023,2,796772,5868
5211,mizoram,2023,2,796321,5211
5212,mizoram,2023,2,796081,5107
5213,mizoram,2023,2,796014,4621
5214,nagaland,2018,1,797112,3362
5215,nagaland,2018,1,797001,1100
5216,nagaland,2018,1,797115,1034
5217,nagaland,2018,1,797113,968
5218,nagaland,2018,1,797103,798
5219,nagaland,2018,1,797120,780
5220,nagaland,2018,1,797117,764
5221,nagaland,2018,1,798601,709
5222,nagaland,2018,1,797118,520
5223,nagaland,2018,1,797116,514
5224,nagaland,2018,2,797112,4838
5225,nagaland,2018,2,797001,1576
5226,nagaland,2018,2,797115,1567
5227,nagaland,2018,2,797113,1440
5228,nagaland,2018,2,797103,1245
5229,nagaland,2018,2,798601,1112
5230,nagaland,2018,2,797120,1068
5231,nagaland,2018,2,797117,1057
5232,nagaland,2018,2,797118,800
5233,nagaland,2018,2,797116,709
5234,nagaland,2018,3,797112,6815
5235,nagaland,2018,3,797115,2224
5236,nagaland,2018,3,797001,2219
5237,nagaland,2018,3,797113,1964
5238,nagaland,2018,3,797103,1872
5239,nagaland,2018,3,797120,1518
5240,nagaland,2018,3,798601,1503
5241,nagaland,2018,3,797117,1384
5242,nagaland,2018,3,797118,1142
5243,nagaland,2018,3,797116,1036
5244,nagaland,2018,4,797112,8894
5245,nagaland,2018,4,797115,3022
5246,nagaland,2018,4,797001,2978
5247,nagaland,2018,4,797113,2589
5248,nagaland,2018,4,797103,2549
5249,nagaland,2018,4,797120,2071
5250,nagaland,2018,4,798601,1972
5251,nagaland,2018,4,797117,1752
5252,nagaland,2018,4,797118,1604
5253,nagaland,2018,4,797116,1410
5254,nagaland,2019,1,797112,10884
5255,nagaland,2019,1,797115,3844
5256,nagaland,2019,1,797001,3735
5257,nagaland,2019,1,797103,3254
5258,nagaland,2019,1,797113,3218
5259,nagaland,2019,1,797120,2536
5260,nagaland,2019,1,798601,2461
5261,nagaland,2019,1,797117,2159
5262,nagaland,2019,1,797118,1945
5263,nagaland,2019,1,797116,1802
5264,nagaland,2019,2,797112,13452
5265,nagaland,2019,2,797115,4763
5266,nagaland,2019,2,797001,4588
5267,nagaland,2019,2,797103,4080
5268,nagaland,2019,2,797113,3926
5269,nagaland,2019,2,797120,3113
5270,nagaland,2019,2,798601,3021
5271,nagaland,2019,2,797117,2542
5272,nagaland,2019,2,797118,2346
5273,nagaland,2019,2,797116,2197
5274,nagaland,2019,3,797112,15905
5275,nagaland,2019,3,797115,5760
5276,nagaland,2019,3,797001,5505
5277,nagaland,2019,3,797103,4831
5278,nagaland,2019,3,797113,4659
5279,nagaland,2019,3,797120,3738
5280,nagaland,2019,3,798601,3609
5281,nagaland,2019,3,797117,2952
5282,nagaland,2019,3,797118,2805
5283,nagaland,2019,3,797116,2641
5284,nagaland,2019,4,797112,17953
5285,nagaland,2019,4,797115,6785
5286,nagaland,2019,4,797001,6391
5287,nagaland,2019,4,797103,5601
5288,nagaland,2019,4,797113,5313
5289,nagaland,2019,4,797120,4367
5290,nagaland,2019,4,798601,4286
5291,nagaland,2019,4,797117,3359
5292,nagaland,2019,4,797118,3231
5293,nagaland,2019,4,797116,3045
5294,nagaland,2020,1,797112,20343
5295,nagaland,2020,1,797115,7928
5296,nagaland,2020,1,797001,7238
5297,nagaland,2020,1,797103,6476
5298,nagaland,2020,1,797113,6010
5299,nagaland,2020,1,798601,4927
5300,nagaland,2020,1,797120,4924
5301,nagaland,2020,1,797117,3793
5302,nagaland,2020,1,797118,3712
5303,nagaland,2020,1,797111,3534
5304,nagaland,2020,2,797112,23618
5305,nagaland,2020,2,797115,9616
5306,nagaland,2020,2,797001,8487
5307,nagaland,2020,2,797103,7784
5308,nagaland,2020,2,797113,7106
5309,nagaland,2020,2,798601,6168
5310,nagaland,2020,2,797120,5825
5311,nagaland,2020,2,797111,4530
5312,nagaland,2020,2,797117,4398
5313,nagaland,2020,2,797118,4360
5314,nagaland,2020,3,797112,28305
5315,nagaland,2020,3,797115,12485
5316,nagaland,2020,3,797001,11224
5317,nagaland,2020,3,797103,10053
5318,nagaland,2020,3,797113,9310
5319,nagaland,2020,3,798601,8499
5320,nagaland,2020,3,798621,7957
5321,nagaland,2020,3,797120,7573
5322,nagaland,2020,3,797111,7018
5323,nagaland,2020,3,798612,6295
5324,nagaland,2020,4,797112,31403
5325,nagaland,2020,4,797115,13893
5326,nagaland,2020,4,797001,12395
5327,nagaland,2020,4,797103,11126
5328,nagaland,2020,4,797113,10273
5329,nagaland,2020,4,798601,9384
5330,nagaland,2020,4,798621,8705
5331,nagaland,2020,4,797120,8363
5332,nagaland,2020,4,797111,7765
5333,nagaland,2020,4,798612,7108
5334,nagaland,2021,1,797112,33978
5335,nagaland,2021,1,797115,15033
5336,nagaland,2021,1,797001,13341
5337,nagaland,2021,1,797103,12013
5338,nagaland,2021,1,797113,11089
5339,nagaland,2021,1,798601,10112
5340,nagaland,2021,1,798621,9441
5341,nagaland,2021,1,797120,8954
5342,nagaland,2021,1,797111,8394
5343,nagaland,2021,1,798612,7691
5344,nagaland,2021,2,797112,36359
5345,nagaland,2021,2,797115,16111
