,State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
6201,rajasthan,2020,3,342003,1404294,3422321138.565303
6202,rajasthan,2020,3,302022,1351686,1726675996.720219
6203,rajasthan,2020,4,302016,31028451,71599277148.69725
6204,rajasthan,2020,4,302012,4133916,7568975613.010782
6205,rajasthan,2020,4,302029,2950949,4511165481.09104
6206,rajasthan,2020,4,302020,2848123,4361341516.364241
6207,rajasthan,2020,4,302017,2779460,3652602992.398799
6208,rajasthan,2020,4,311001,2629635,5425595084.708213
6209,rajasthan,2020,4,302015,2430258,3127351375.1951747
6210,rajasthan,2020,4,302013,1977523,3736918631.8289013
6211,rajasthan,2020,4,302022,1966049,2555419117.343486
6212,rajasthan,2020,4,302021,1854909,3227139564.3018975
6213,rajasthan,2021,1,302016,65639307,124138636281.23145
6214,rajasthan,2021,1,302012,4626616,8288838208.284747
6215,rajasthan,2021,1,302020,3612063,5110071896.327628
6216,rajasthan,2021,1,302029,3465448,5109169388.794809
6217,rajasthan,2021,1,302015,3441904,3949712103.95199
6218,rajasthan,2021,1,302017,3318773,4063958275.660019
6219,rajasthan,2021,1,311001,3151531,6524694767.349244
6220,rajasthan,2021,1,342003,2738155,5518370415.103892
6221,rajasthan,2021,1,324006,2670189,5488684266.332531
6222,rajasthan,2021,1,302022,2387446,3011565653.911685
6223,rajasthan,2021,2,302016,81782827,152295120262.96942
6224,rajasthan,2021,2,302012,4455183,8128208165.298951
6225,rajasthan,2021,2,324006,3589441,7045762856.204771
6226,rajasthan,2021,2,342003,3266095,6504167323.083466
6227,rajasthan,2021,2,311001,3136173,6430454558.910442
6228,rajasthan,2021,2,302029,3101183,5128482817.872635
6229,rajasthan,2021,2,302020,2864013,4675938162.408661
6230,rajasthan,2021,2,302017,2560262,3674928485.6614876
6231,rajasthan,2021,2,302022,2233349,2892405366.323619
6232,rajasthan,2021,2,302013,2197797,4079791172.522775
6233,rajasthan,2021,3,302016,108659324,179936124302.00922
6234,rajasthan,2021,3,302012,6639234,11240165599.578844
6235,rajasthan,2021,3,302029,5012691,7507160883.503555
6236,rajasthan,2021,3,302020,4961430,7074828643.036352
6237,rajasthan,2021,3,311001,4899345,9273336541.864542
6238,rajasthan,2021,3,342003,4829818,8703493393.917704
6239,rajasthan,2021,3,302015,4573490,5136436712.823769
6240,rajasthan,2021,3,302017,4394803,5407583426.981717
6241,rajasthan,2021,3,324006,4292426,7806752221.493629
6242,rajasthan,2021,3,302022,3587905,4232428314.6112733
6243,rajasthan,2021,4,302016,130544931,225546213678.0312
6244,rajasthan,2021,4,302012,7664076,13974005841.41229
6245,rajasthan,2021,4,302020,5920882,8742491301.40883
6246,rajasthan,2021,4,342003,5816053,10861143408.510336
6247,rajasthan,2021,4,302029,5701411,9076213569.403297
6248,rajasthan,2021,4,311001,5610874,10912550816.20288
6249,rajasthan,2021,4,302015,5423917,6497157350.892502
6250,rajasthan,2021,4,302017,5032416,6628312236.848719
6251,rajasthan,2021,4,302022,4339511,5160132597.830615
6252,rajasthan,2021,4,302013,3824987,6994409527.416702
6253,rajasthan,2022,1,302016,148956604,248958961898.9538
6254,rajasthan,2022,1,302012,8411664,15192162139.675108
6255,rajasthan,2022,1,302020,6783960,9708132763.147295
6256,rajasthan,2022,1,311001,6561991,12559359989.792736
6257,rajasthan,2022,1,302029,6558498,10262133728.689194
6258,rajasthan,2022,1,342003,6508137,12070291945.526222
6259,rajasthan,2022,1,302015,6423696,7120253656.587112
6260,rajasthan,2022,1,302017,5642776,7178086780.460688
6261,rajasthan,2022,1,324006,5085722,9139679958.645088
6262,rajasthan,2022,1,302022,5061954,5938352462.035116
6263,rajasthan,2022,2,302016,181570316,290408785688.94006
6264,rajasthan,2022,2,302012,9813239,17025818434.001835
6265,rajasthan,2022,2,302020,8308435,11317574894.199295
6266,rajasthan,2022,2,302015,7973666,8222092235.564779
6267,rajasthan,2022,2,302029,7814739,11969825649.264526
6268,rajasthan,2022,2,342003,7781332,13788621735.334116
6269,rajasthan,2022,2,311001,7375429,13931581131.209145
6270,rajasthan,2022,2,302017,6520767,8076295073.4123745
6271,rajasthan,2022,2,302022,5938616,6632582851.473118
6272,rajasthan,2022,2,324006,5916640,10390818560.320557
6273,rajasthan,2022,3,302012,220682742,322546632329.7969
6274,rajasthan,2022,3,302016,25003955,42498352744.6782
6275,rajasthan,2022,3,342003,17890647,28024153451.17022
6276,rajasthan,2022,3,302001,13698118,22015857946.1112
6277,rajasthan,2022,3,301001,8312801,12519178755.011929
6278,rajasthan,2022,3,302020,8160915,11112703183.15005
6279,rajasthan,2022,3,311001,8149741,14136337590.398617
6280,rajasthan,2022,3,302029,7835035,11763047433.169743
6281,rajasthan,2022,3,302015,7686092,8231855856.236254
6282,rajasthan,2022,3,332001,6645042,11487888510.021519
6283,rajasthan,2022,4,302012,255709582,401447081116.40735
6284,rajasthan,2022,4,342003,35485978,58286397998.928116
6285,rajasthan,2022,4,302001,14447137,24564518828.60323
6286,rajasthan,2022,4,313002,12521162,18895176739.276096
6287,rajasthan,2022,4,311001,12252353,20814295262.9961
6288,rajasthan,2022,4,302020,9296078,12502359022.61105
6289,rajasthan,2022,4,301001,9041051,14374749827.087431
6290,rajasthan,2022,4,302029,8692049,12958768543.295708
6291,rajasthan,2022,4,302015,8213130,8741507071.853579
6292,rajasthan,2022,4,332001,7900335,14128879351.272339
6293,rajasthan,2023,1,302012,17831228,30754435475.0
6294,rajasthan,2023,1,302020,15139527,19803106127.0
6295,rajasthan,2023,1,302029,14694667,21450636416.0
6296,rajasthan,2023,1,302015,13251029,13633623286.0
6297,rajasthan,2023,1,311001,13103780,23076828946.0
6298,rajasthan,2023,1,302017,11509572,14050627706.0
6299,rajasthan,2023,1,302022,11447372,12277973516.0
6300,rajasthan,2023,1,334001,9608216,15209303995.0
6301,rajasthan,2023,1,332001,9473451,16875528597.0
6302,rajasthan,2023,1,301001,9073908,14443260216.0
6303,rajasthan,2023,2,302012,20702152,32851767886.0
6304,rajasthan,2023,2,302020,17780704,21994291220.0
6305,rajasthan,2023,2,302029,17432436,23985413864.0
6306,rajasthan,2023,2,302015,15282571,14887734711.0
6307,rajasthan,2023,2,311001,15210898,25045783308.0
6308,rajasthan,2023,2,302022,13536917,13536810823.0
6309,rajasthan,2023,2,302017,13248333,15538877807.0
6310,rajasthan,2023,2,334001,10983675,16397892467.0
6311,rajasthan,2023,2,301001,10615603,15551375247.0
6312,rajasthan,2023,2,332001,10558709,18666782662.0
6313,sikkim,2018,1,737101,5740,8443342.10723518
6314,sikkim,2018,1,737102,4923,8507451.80127644
6315,sikkim,2018,1,737132,4892,6610610.223672188
6316,sikkim,2018,1,737136,4652,5416856.56543864
6317,sikkim,2018,1,737135,3904,6401450.466799366
6318,sikkim,2018,1,737134,3423,5271681.513652561
6319,sikkim,2018,1,737113,2353,3784089.3561765887
6320,sikkim,2018,1,737126,1875,2909397.045070725
6321,sikkim,2018,1,737120,1611,2684577.3333517457
6322,sikkim,2018,1,737103,1571,1867581.060805669
6323,sikkim,2018,2,737101,10559,25376078.163594432
6324,sikkim,2018,2,737102,8320,17627063.52206016
6325,sikkim,2018,2,737132,7587,12429404.052329008
6326,sikkim,2018,2,737134,6615,12023487.660533402
6327,sikkim,2018,2,737136,6185,8200222.822791161
6328,sikkim,2018,2,737113,6034,9201956.61756061
6329,sikkim,2018,2,737135,5406,11530694.897931118
6330,sikkim,2018,2,737120,3787,7797319.794669708
6331,sikkim,2018,2,737126,3076,5486738.553643836
6332,sikkim,2018,2,737103,2521,5845389.535137591
6333,sikkim,2018,3,737101,14511,34011083.76562938
6334,sikkim,2018,3,737102,12719,30285691.23135621
6335,sikkim,2018,3,737132,11706,21297531.718367998
6336,sikkim,2018,3,737136,9650,13225690.976560615
6337,sikkim,2018,3,737134,8947,18373605.65640023
6338,sikkim,2018,3,737135,8118,16350127.884927034
6339,sikkim,2018,3,737113,7647,15980561.151862796
6340,sikkim,2018,3,737120,6069,18273776.575938575
6341,sikkim,2018,3,737126,5013,9609944.747983705
6342,sikkim,2018,3,737121,3808,8408431.743646935
6343,sikkim,2018,4,737101,20274,53997162.86355927
6344,sikkim,2018,4,737102,17874,51134858.40890253
6345,sikkim,2018,4,737132,14835,29688373.692548778
6346,sikkim,2018,4,737134,12922,27493186.61969518
6347,sikkim,2018,4,737135,12194,28644361.465561144
6348,sikkim,2018,4,737136,10755,16186830.441481423
6349,sikkim,2018,4,737113,9958,25407465.402388126
6350,sikkim,2018,4,737120,9848,35890081.440197214
6351,sikkim,2018,4,737126,6911,16121583.56245052
6352,sikkim,2018,4,737103,6441,19760103.614122108
6353,sikkim,2019,1,737101,74498,118108022.59828645
6354,sikkim,2019,1,737102,21109,50167286.50498513
6355,sikkim,2019,1,737132,18576,33157853.812782735
6356,sikkim,2019,1,737134,17417,30929894.245465152
6357,sikkim,2019,1,737135,16362,31811430.364247143
6358,sikkim,2019,1,737136,14393,21078097.180940896
6359,sikkim,2019,1,737139,11200,11367960.965816453
6360,sikkim,2019,1,737113,10400,25036622.86210318
6361,sikkim,2019,1,737126,8854,20006886.68322835
6362,sikkim,2019,1,737120,8824,25342420.050538853
6363,sikkim,2019,2,737101,210317,320406038.0351463
6364,sikkim,2019,2,737102,24154,64795365.565028735
6365,sikkim,2019,2,737132,18971,36887058.43025703
6366,sikkim,2019,2,737134,17748,35346089.91961202
6367,sikkim,2019,2,737135,16399,36945172.900931306
6368,sikkim,2019,2,737113,14288,37325640.05972132
6369,sikkim,2019,2,737136,12919,21067430.212100577
6370,sikkim,2019,2,737120,11562,36545078.1041833
6371,sikkim,2019,2,737126,9748,23480406.616069004
6372,sikkim,2019,2,737103,9511,32108557.49722778
6373,sikkim,2019,3,737101,310087,394711071.83428097
6374,sikkim,2019,3,737102,32914,76983431.7127036
6375,sikkim,2019,3,737132,26828,46674446.39052241
6376,sikkim,2019,3,737134,23625,43190098.96401493
6377,sikkim,2019,3,737135,22979,44953253.44049364
6378,sikkim,2019,3,737120,18083,46382018.67211348
6379,sikkim,2019,3,737136,17566,26387237.496077325
6380,sikkim,2019,3,737113,17217,37733943.18239926
6381,sikkim,2019,3,737126,14129,28436392.270060927
6382,sikkim,2019,3,737103,11489,28161212.786410965
6383,sikkim,2019,4,737101,477056,567811576.1273177
6384,sikkim,2019,4,737102,36686,91018557.14116079
6385,sikkim,2019,4,737132,30341,54437850.415528685
6386,sikkim,2019,4,737135,27684,51758366.279735565
6387,sikkim,2019,4,737134,27482,53701004.07841767
6388,sikkim,2019,4,737113,21140,49605023.06090254
6389,sikkim,2019,4,737136,20329,29141715.824643686
6390,sikkim,2019,4,737120,19877,52411868.43038558
6391,sikkim,2019,4,737126,17731,36781344.80839277
6392,sikkim,2019,4,737121,14876,26432352.62999324
6393,sikkim,2020,1,737101,198806,401678944.0832668
6394,sikkim,2020,1,737102,39914,88772696.59716484
6395,sikkim,2020,1,737132,34812,62301799.7090806
6396,sikkim,2020,1,737134,33365,60978284.12445666
6397,sikkim,2020,1,737135,32484,60406556.55173436
6398,sikkim,2020,1,737136,23977,31562106.466452874
6399,sikkim,2020,1,737113,23512,53543544.94433001
6400,sikkim,2020,1,737126,21299,43678592.89017106
6401,sikkim,2020,1,737120,20694,52272287.16991089
6402,sikkim,2020,1,737121,17254,27168214.38679769
6403,sikkim,2020,2,737101,99514,241524817.7601629
6404,sikkim,2020,2,737102,48169,110771511.12969662
6405,sikkim,2020,2,737134,47609,79692784.39264867
6406,sikkim,2020,2,737132,44831,77172228.21265629
6407,sikkim,2020,2,737135,40423,78103532.51790954
6408,sikkim,2020,2,737113,30686,62990274.249189
6409,sikkim,2020,2,737126,30265,50056768.69557366
6410,sikkim,2020,2,737120,26448,83171870.67539173
6411,sikkim,2020,2,737121,25732,34021829.586665384
6412,sikkim,2020,2,737136,19239,32007761.345463865
6413,sikkim,2020,3,737101,123677,363123445.92071867
6414,sikkim,2020,3,737102,59676,148498181.61173043
6415,sikkim,2020,3,737134,52215,103125997.98284647
6416,sikkim,2020,3,737132,47333,92166014.71236712
6417,sikkim,2020,3,737135,43495,84621036.76003131
6418,sikkim,2020,3,737113,35604,84066020.05543599
6419,sikkim,2020,3,737126,34340,67249097.61629468
6420,sikkim,2020,3,737120,32188,108277311.85844661
6421,sikkim,2020,3,737121,29690,47548419.72318309
6422,sikkim,2020,3,737103,22543,58794910.05378474
6423,sikkim,2020,4,737101,137621,401393359.3730345
6424,sikkim,2020,4,737102,74462,206942913.8594391
6425,sikkim,2020,4,737134,63754,144436140.52819106
6426,sikkim,2020,4,737132,59211,130294975.41495967
6427,sikkim,2020,4,737135,57488,127733770.72283357
6428,sikkim,2020,4,737120,49743,170500424.5865497
6429,sikkim,2020,4,737113,43961,123348464.12495862
6430,sikkim,2020,4,737126,40905,101486444.10675268
6431,sikkim,2020,4,737121,33882,73139191.13560003
6432,sikkim,2020,4,737103,28640,80259744.7201464
6433,sikkim,2021,1,737101,230314,651230894.2642756
6434,sikkim,2021,1,737102,72036,214023413.27972007
6435,sikkim,2021,1,737134,64481,163867637.42218336
6436,sikkim,2021,1,737132,59993,137681981.3199845
6437,sikkim,2021,1,737135,54828,140060691.11294314
6438,sikkim,2021,1,737113,42491,133107495.42030288
6439,sikkim,2021,1,737120,40210,141595710.6292783
6440,sikkim,2021,1,737126,37841,103228998.99647489
6441,sikkim,2021,1,737136,30655,61822486.69976698
6442,sikkim,2021,1,737121,30224,73885821.60314554
6443,sikkim,2021,2,737101,297452,724746706.3079436
6444,sikkim,2021,2,737102,83039,235934839.12091917
6445,sikkim,2021,2,737134,81870,194136137.0047333
6446,sikkim,2021,2,737132,73086,156852033.9636291
6447,sikkim,2021,2,737135,62588,143959958.98430628
6448,sikkim,2021,2,737120,49090,176166209.40985945
6449,sikkim,2021,2,737126,45574,109012656.35644796
6450,sikkim,2021,2,737113,44882,120520637.56860521
6451,sikkim,2021,2,737121,38319,76655631.82284465
6452,sikkim,2021,2,737136,35750,66186273.85267018
6453,sikkim,2021,3,737101,338734,867802298.5562382
6454,sikkim,2021,3,737102,107611,301811282.78679377
6455,sikkim,2021,3,737134,98557,239292130.0790186
6456,sikkim,2021,3,737132,94310,192316407.61074328
6457,sikkim,2021,3,737135,75667,174940398.5357872
6458,sikkim,2021,3,737120,59528,222956316.01389608
6459,sikkim,2021,3,737126,56216,137954758.18257964
6460,sikkim,2021,3,737113,54713,159430410.3695603
6461,sikkim,2021,3,737136,44864,81576523.34531628
6462,sikkim,2021,3,737121,41335,92795839.6474207
6463,sikkim,2021,4,737101,541997,1401565372.8342977
6464,sikkim,2021,4,737102,138476,387413440.3597043
6465,sikkim,2021,4,737132,118733,235216438.10757113
6466,sikkim,2021,4,737134,117138,284731076.7632046
6467,sikkim,2021,4,737135,89908,222979795.43140694
6468,sikkim,2021,4,737120,78184,274703246.6532579
6469,sikkim,2021,4,737113,72748,232954032.47956002
6470,sikkim,2021,4,737126,71150,192812272.7765864
6471,sikkim,2021,4,737136,58616,104773159.44339293
6472,sikkim,2021,4,737103,56402,184698962.32679385
6473,sikkim,2022,1,737101,572571,1429425945.961132
6474,sikkim,2022,1,737102,150873,368906458.41561985
6475,sikkim,2022,1,737132,144605,277500079.0930386
6476,sikkim,2022,1,737134,137930,331402064.1726658
6477,sikkim,2022,1,737135,106025,253796966.43059132
6478,sikkim,2022,1,737126,81954,208000061.704278
6479,sikkim,2022,1,737113,80419,240985978.0209565
6480,sikkim,2022,1,737136,75513,124929431.68879786
6481,sikkim,2022,1,737120,70343,239867347.3280994
6482,sikkim,2022,1,737121,56322,138726250.37673736
6483,sikkim,2022,2,737101,766826,1908886120.2727275
6484,sikkim,2022,2,737102,209601,530663891.528832
6485,sikkim,2022,2,737132,180548,323305054.1533619
6486,sikkim,2022,2,737134,163476,367603628.9518961
6487,sikkim,2022,2,737135,137789,286425187.3430251
6488,sikkim,2022,2,737136,119900,163813399.01257223
6489,sikkim,2022,2,737126,106692,254862677.89692697
6490,sikkim,2022,2,737113,105494,315132632.0636008
6491,sikkim,2022,2,737120,104473,350115653.0803326
6492,sikkim,2022,2,737103,77714,237339189.39452797
6493,sikkim,2022,3,737101,794044,1639837896.5598912
6494,sikkim,2022,3,737102,220079,502539799.39269716
6495,sikkim,2022,3,737132,197652,331337450.51434785
6496,sikkim,2022,3,737134,163633,335841461.2357317
6497,sikkim,2022,3,737135,149546,295234865.0724051
6498,sikkim,2022,3,737126,128076,292427304.6874075
6499,sikkim,2022,3,737136,114055,153227044.6228934
6500,sikkim,2022,3,737120,111320,356886543.93965816
6501,sikkim,2022,3,737113,93501,256543284.50575596
6502,sikkim,2022,3,737121,76971,161156891.80198145
6503,sikkim,2022,4,737132,828709,1491008376.2351952
6504,sikkim,2022,4,737101,738136,1658113932.006267
6505,sikkim,2022,4,737102,228431,481473592.9059185
6506,sikkim,2022,4,737134,172812,356768812.7225659
6507,sikkim,2022,4,737135,160013,304128893.56955755
6508,sikkim,2022,4,737126,121174,264761199.2436604
6509,sikkim,2022,4,737136,117743,148922707.33542886
6510,sikkim,2022,4,737120,116909,340515167.47704965
6511,sikkim,2022,4,737113,104360,298706697.67400277
6512,sikkim,2022,4,737103,87881,235914155.20680153
6513,sikkim,2023,1,737101,641677,1331757197.0
6514,sikkim,2023,1,737102,377288,724417237.0
6515,sikkim,2023,1,737132,319188,504003660.0
6516,sikkim,2023,1,737134,285312,536369515.0
6517,sikkim,2023,1,737135,279222,510099734.0
6518,sikkim,2023,1,737136,200108,243821971.0
6519,sikkim,2023,1,737126,193529,377774187.0
6520,sikkim,2023,1,737113,167423,427052065.0
6521,sikkim,2023,1,737120,158663,411542568.0
6522,sikkim,2023,1,737121,140021,275800527.0
6523,sikkim,2023,2,737101,899962,1922355312.0
6524,sikkim,2023,2,737102,508420,942635529.0
6525,sikkim,2023,2,737132,384514,555575639.0
6526,sikkim,2023,2,737134,347058,611304737.0
6527,sikkim,2023,2,737135,340788,593081155.0
6528,sikkim,2023,2,737126,255818,454894848.0
6529,sikkim,2023,2,737136,230648,252625813.0
6530,sikkim,2023,2,737120,224729,621970853.0
6531,sikkim,2023,2,737113,223355,544315243.0
6532,sikkim,2023,2,737103,188485,483131676.0
6533,tamil-nadu,2018,1,600003,2010196,2997847000.265506
6534,tamil-nadu,2018,1,641001,234992,366145056.604301
6535,tamil-nadu,2018,1,636015,73267,116043493.97074056
6536,tamil-nadu,2018,1,641601,60315,91076373.45347327
6537,tamil-nadu,2018,1,600119,57943,105956128.93332893
6538,tamil-nadu,2018,1,600097,53815,100986696.11938742
6539,tamil-nadu,2018,1,620001,52912,84235946.33960661
6540,tamil-nadu,2018,1,635126,51317,82819235.07182719
6541,tamil-nadu,2018,1,600042,46219,86200334.82890616
6542,tamil-nadu,2018,1,602105,45667,62295253.93820695
6543,tamil-nadu,2018,2,600003,2771900,5194488793.022476
6544,tamil-nadu,2018,2,641001,423901,748183890.4087677
6545,tamil-nadu,2018,2,636015,118614,223853090.9032671
6546,tamil-nadu,2018,2,641601,104334,199193599.15138578
6547,tamil-nadu,2018,2,620001,98831,179371909.8027706
6548,tamil-nadu,2018,2,600097,82169,160980530.73242915
6549,tamil-nadu,2018,2,635126,80985,172230600.9646459
6550,tamil-nadu,2018,2,600119,78288,157174034.1418513
6551,tamil-nadu,2018,2,600016,67050,127959281.86532944
6552,tamil-nadu,2018,2,600042,64872,133464170.21839921
6553,tamil-nadu,2018,3,600003,4430587,7070098756.153783
6554,tamil-nadu,2018,3,641001,744052,1050152007.6825559
6555,tamil-nadu,2018,3,636015,163360,273319148.19705296
6556,tamil-nadu,2018,3,635126,150005,290338070.1790305
6557,tamil-nadu,2018,3,600097,141460,217401146.047229
6558,tamil-nadu,2018,3,600119,138418,218687635.55921072
6559,tamil-nadu,2018,3,641601,135517,254249371.25811708
6560,tamil-nadu,2018,3,600130,122218,185321325.48188782
6561,tamil-nadu,2018,3,620001,121577,219715880.519094
6562,tamil-nadu,2018,3,600016,115851,190924882.79157287
6563,tamil-nadu,2018,4,600003,5539392,10066365923.24963
6564,tamil-nadu,2018,4,641001,843859,1423056619.407611
6565,tamil-nadu,2018,4,600097,226430,320761345.3571303
6566,tamil-nadu,2018,4,636015,209669,384451489.5116932
6567,tamil-nadu,2018,4,600119,208358,319036633.4215151
6568,tamil-nadu,2018,4,635126,203970,421419396.2658981
6569,tamil-nadu,2018,4,641601,183276,352623543.4756083
6570,tamil-nadu,2018,4,602105,165149,247756868.24497595
6571,tamil-nadu,2018,4,600100,155543,278569002.94251156
6572,tamil-nadu,2018,4,620001,155412,305501691.7247781
6573,tamil-nadu,2019,1,600003,8217185,12799152324.27052
6574,tamil-nadu,2019,1,641001,1337996,2370445180.2124534
6575,tamil-nadu,2019,1,600097,385521,514070417.7926743
6576,tamil-nadu,2019,1,600119,379501,519174547.9382769
6577,tamil-nadu,2019,1,636015,344088,591547622.9547863
6578,tamil-nadu,2019,1,641601,321373,579706051.0532844
6579,tamil-nadu,2019,1,635126,285441,468046147.18516535
6580,tamil-nadu,2019,1,602105,282825,345351598.74653083
6581,tamil-nadu,2019,1,600130,264329,377930074.5760394
6582,tamil-nadu,2019,1,620001,255536,449790726.2631589
6583,tamil-nadu,2019,2,600003,6992850,13700604318.48539
6584,tamil-nadu,2019,2,641001,1739607,4031103255.4825172
6585,tamil-nadu,2019,2,600097,445866,585669742.30745
6586,tamil-nadu,2019,2,600119,434002,596518369.3512512
6587,tamil-nadu,2019,2,641601,422511,937053319.0659298
6588,tamil-nadu,2019,2,636015,412809,917369003.8631979
6589,tamil-nadu,2019,2,600100,302921,491600273.48694897
6590,tamil-nadu,2019,2,620001,301929,661158989.2982836
6591,tamil-nadu,2019,2,600130,298156,436263623.9209101
6592,tamil-nadu,2019,2,638003,273109,600958887.6522083
6593,tamil-nadu,2019,3,600003,6406756,14709936634.889
6594,tamil-nadu,2019,3,641001,1998001,5484926978.195975
6595,tamil-nadu,2019,3,600119,722934,796879009.5874771
6596,tamil-nadu,2019,3,600097,649021,734602492.2289515
6597,tamil-nadu,2019,3,636015,512223,1307747080.3076725
6598,tamil-nadu,2019,3,641601,510742,1301324485.20942
6599,tamil-nadu,2019,3,600130,451652,552719273.3423706
6600,tamil-nadu,2019,3,600100,422801,601833751.4182258
6601,tamil-nadu,2019,3,620001,373860,917332900.1667721
6602,tamil-nadu,2019,3,602105,335042,449183531.5210887
6603,tamil-nadu,2019,4,600003,10008230,21375916666.727257
6604,tamil-nadu,2019,4,641001,2511187,6450498209.012604
6605,tamil-nadu,2019,4,600119,949727,977965752.8065317
6606,tamil-nadu,2019,4,600097,866888,899930959.1075094
6607,tamil-nadu,2019,4,641601,652932,1545981089.7466207
6608,tamil-nadu,2019,4,600130,635201,702860307.7140641
6609,tamil-nadu,2019,4,636015,615141,1454784543.1661992
6610,tamil-nadu,2019,4,600100,569544,745066620.5642649
6611,tamil-nadu,2019,4,620001,477841,1090800191.3511899
6612,tamil-nadu,2019,4,600096,465289,564372574.964261
6613,tamil-nadu,2020,1,600003,14352747,29310364582.884754
6614,tamil-nadu,2020,1,641018,2111071,5210013493.294355
6615,tamil-nadu,2020,1,600119,1064670,1128163380.7142224
6616,tamil-nadu,2020,1,600097,924315,997907165.891912
6617,tamil-nadu,2020,1,600130,718114,787939417.523159
6618,tamil-nadu,2020,1,600100,658195,858538448.1417917
6619,tamil-nadu,2020,1,600096,549025,641642642.4866289
6620,tamil-nadu,2020,1,600042,521888,643566422.7428123
6621,tamil-nadu,2020,1,602105,519858,594897331.0955238
6622,tamil-nadu,2020,1,636006,464201,1203247531.510053
6623,tamil-nadu,2020,2,600003,8641869,22394007817.575096
6624,tamil-nadu,2020,2,641018,1711806,4858715192.665498
6625,tamil-nadu,2020,2,636006,436554,1192597688.7090073
6626,tamil-nadu,2020,2,600100,366181,539808099.6082759
6627,tamil-nadu,2020,2,635109,344887,536735274.25252926
6628,tamil-nadu,2020,2,600119,318150,410033287.9929408
6629,tamil-nadu,2020,2,635126,311070,526135656.1687701
6630,tamil-nadu,2020,2,600097,290595,360451206.47577035
6631,tamil-nadu,2020,2,602105,255659,328797416.64725065
6632,tamil-nadu,2020,2,641602,248113,458699601.40400076
6633,tamil-nadu,2020,3,600003,11269288,28801727693.914406
6634,tamil-nadu,2020,3,641018,2261155,6118709428.796043
6635,tamil-nadu,2020,3,636006,1015825,2794983704.570053
6636,tamil-nadu,2020,3,635109,598811,1002653790.519563
6637,tamil-nadu,2020,3,600100,514489,768349593.1809273
6638,tamil-nadu,2020,3,635126,512840,818669317.5640285
6639,tamil-nadu,2020,3,625001,453384,1223732991.2024899
6640,tamil-nadu,2020,3,641602,448547,1009083629.0274758
6641,tamil-nadu,2020,3,602105,446062,630267409.1499232
6642,tamil-nadu,2020,3,638001,397031,1113899382.2844071
6643,tamil-nadu,2020,4,600003,11690163,26114457256.84628
6644,tamil-nadu,2020,4,641018,2424429,5568050172.039789
6645,tamil-nadu,2020,4,636006,1174582,2889128960.595086
6646,tamil-nadu,2020,4,635109,1165466,1845088384.5167162
6647,tamil-nadu,2020,4,635126,1017235,1521953929.3793557
6648,tamil-nadu,2020,4,600100,992411,1308127036.490784
6649,tamil-nadu,2020,4,602105,940801,1155605481.4166443
6650,tamil-nadu,2020,4,641602,761944,1627583745.7923462
6651,tamil-nadu,2020,4,600056,739273,1109853352.4073906
6652,tamil-nadu,2020,4,600042,710121,904201988.7445955
6653,tamil-nadu,2021,1,600003,25512152,44939868773.04715
6654,tamil-nadu,2021,1,641018,4542090,8296801382.806343
6655,tamil-nadu,2021,1,636006,2318051,4686183219.283338
6656,tamil-nadu,2021,1,635109,1238103,1900317477.799319
6657,tamil-nadu,2021,1,602105,1135840,1360867198.7375581
6658,tamil-nadu,2021,1,600100,1095476,1466611474.8299057
6659,tamil-nadu,2021,1,635126,1072079,1586170318.8836057
6660,tamil-nadu,2021,1,600119,854299,1006535205.3841006
6661,tamil-nadu,2021,1,625001,851451,1833415848.5645742
6662,tamil-nadu,2021,1,600042,831771,1034683333.1038237
6663,tamil-nadu,2021,2,600003,31694305,54282023022.63944
6664,tamil-nadu,2021,2,641018,5338666,9441179349.819544
6665,tamil-nadu,2021,2,636006,2808515,5258089982.689848
6666,tamil-nadu,2021,2,635109,1275081,2006220732.4877515
6667,tamil-nadu,2021,2,635126,1053379,1591448500.4473886
6668,tamil-nadu,2021,2,602105,1016568,1222850945.1461587
6669,tamil-nadu,2021,2,625001,998470,1956382556.8370545
6670,tamil-nadu,2021,2,600100,976163,1399029790.5335903
6671,tamil-nadu,2021,2,638001,968778,1829285601.8969312
6672,tamil-nadu,2021,2,641606,882662,1597137037.2545476
6673,tamil-nadu,2021,3,600003,42982007,71274098295.90457
6674,tamil-nadu,2021,3,641018,7936164,13854294288.678345
6675,tamil-nadu,2021,3,636006,3672350,6959855100.6840725
6676,tamil-nadu,2021,3,635109,1825088,2870893024.0417814
6677,tamil-nadu,2021,3,635126,1608746,2373351087.656296
6678,tamil-nadu,2021,3,602105,1520017,1812031117.3820472
6679,tamil-nadu,2021,3,641602,1367642,2684695543.2562833
6680,tamil-nadu,2021,3,600100,1350298,1860703756.770228
6681,tamil-nadu,2021,3,638001,1332618,2583766792.997224
6682,tamil-nadu,2021,3,641606,1310393,2388622653.5035377
6683,tamil-nadu,2021,4,600003,54054310,83084090738.55415
6684,tamil-nadu,2021,4,641018,10521066,18538563797.394085
6685,tamil-nadu,2021,4,636006,4873445,8282830631.999786
6686,tamil-nadu,2021,4,635109,2291857,3599042483.4035006
6687,tamil-nadu,2021,4,635126,1962102,2901462305.604706
6688,tamil-nadu,2021,4,602105,1820307,2105004028.3738217
6689,tamil-nadu,2021,4,641602,1806619,3224339266.1110125
6690,tamil-nadu,2021,4,638001,1748741,3214426277.67511
