,State,Year,Quarter,District,RegisteredUser,AppOpens
6932,lakshadweep,2018,3,lakshadweep district,918,0
6933,lakshadweep,2018,4,lakshadweep district,1156,0
6934,lakshadweep,2019,1,lakshadweep district,1416,0
6935,lakshadweep,2019,2,lakshadweep district,1747,4580
6936,lakshadweep,2019,3,lakshadweep district,2117,15038
6937,lakshadweep,2019,4,lakshadweep district,2427,17760
6938,lakshadweep,2020,1,lakshadweep district,2772,21982
6939,lakshadweep,2020,2,lakshadweep district,3187,29202
6940,lakshadweep,2020,3,lakshadweep district,3644,32128
6941,lakshadweep,2020,4,lakshadweep district,4179,41144
6942,lakshadweep,2021,1,lakshadweep district,4577,47283
6943,lakshadweep,2021,2,lakshadweep district,4896,40301
6944,lakshadweep,2021,3,lakshadweep district,5287,49127
6945,lakshadweep,2021,4,lakshadweep district,5638,67320
6946,lakshadweep,2022,1,lakshadweep district,5990,45410
6947,lakshadweep,2022,2,lakshadweep district,6327,38450
6948,lakshadweep,2022,3,lakshadweep district,6645,18111
6949,lakshadweep,2022,4,lakshadweep district,6961,72377
6950,lakshadweep,2023,1,lakshadweep district,7267,43821
6951,lakshadweep,2023,2,lakshadweep district,7585,90501
6952,madhya-pradesh,2018,1,morena district,42153,0
6953,madhya-pradesh,2018,1,alirajpur district,3746,0
6954,madhya-pradesh,2018,1,sehore district,61158,0
6955,madhya-pradesh,2018,1,rajgarh district,39336,0
6956,madhya-pradesh,2018,1,khargone district,40995,0
6957,madhya-pradesh,2018,1,satna district,59252,0
6958,madhya-pradesh,2018,1,narsinghpur district,38027,0
6959,madhya-pradesh,2018,1,jabalpur district,115953,0
6960,madhya-pradesh,2018,1,hoshangabad district,50658,0
6961,madhya-pradesh,2018,1,vidisha district,43378,0
6962,madhya-pradesh,2018,1,balaghat district,38064,0
6963,madhya-pradesh,2018,1,singrauli district,45254,0
6964,madhya-pradesh,2018,1,betul district,49045,0
6965,madhya-pradesh,2018,1,sidhi district,20030,0
6966,madhya-pradesh,2018,1,datia district,16322,0
6967,madhya-pradesh,2018,1,dewas district,62902,0
6968,madhya-pradesh,2018,1,sheopur district,9808,0
6969,madhya-pradesh,2018,1,neemuch district,27995,0
6970,madhya-pradesh,2018,1,raisen district,47344,0
6971,madhya-pradesh,2018,1,mandsaur district,42041,0
6972,madhya-pradesh,2018,1,barwani district,15811,0
6973,madhya-pradesh,2018,1,katni district,28098,0
6974,madhya-pradesh,2018,1,dindori district,6114,0
6975,madhya-pradesh,2018,1,shivpuri district,25449,0
6976,madhya-pradesh,2018,1,gwalior district,142453,0
6977,madhya-pradesh,2018,1,anuppur district,18656,0
6978,madhya-pradesh,2018,1,agar malwa district,12058,0
6979,madhya-pradesh,2018,1,ashoknagar district,16495,0
6980,madhya-pradesh,2018,1,sagar district,72857,0
6981,madhya-pradesh,2018,1,niwari district,6771,0
6982,madhya-pradesh,2018,1,rewa district,73336,0
6983,madhya-pradesh,2018,1,shajapur district,29995,0
6984,madhya-pradesh,2018,1,ujjain district,84441,0
6985,madhya-pradesh,2018,1,bhind district,34085,0
6986,madhya-pradesh,2018,1,tikamgarh district,15917,0
6987,madhya-pradesh,2018,1,seoni district,29095,0
6988,madhya-pradesh,2018,1,harda district,18120,0
6989,madhya-pradesh,2018,1,burhanpur district,16077,0
6990,madhya-pradesh,2018,1,damoh district,24961,0
6991,madhya-pradesh,2018,1,bhopal district,307312,0
6992,madhya-pradesh,2018,1,jhabua district,9632,0
6993,madhya-pradesh,2018,1,dhar district,63440,0
6994,madhya-pradesh,2018,1,guna district,36829,0
6995,madhya-pradesh,2018,1,east nimar district,29308,0
6996,madhya-pradesh,2018,1,chhindwara district,65005,0
6997,madhya-pradesh,2018,1,umaria district,11572,0
6998,madhya-pradesh,2018,1,mandla district,13593,0
6999,madhya-pradesh,2018,1,indore district,366977,0
7000,madhya-pradesh,2018,1,shahdol district,26509,0
7001,madhya-pradesh,2018,1,ratlam district,49298,0
7002,madhya-pradesh,2018,1,panna district,13874,0
7003,madhya-pradesh,2018,1,chhatarpur district,36004,0
7004,madhya-pradesh,2018,2,morena district,58065,0
7005,madhya-pradesh,2018,2,alirajpur district,5452,0
7006,madhya-pradesh,2018,2,sehore district,82040,0
7007,madhya-pradesh,2018,2,rajgarh district,54095,0
7008,madhya-pradesh,2018,2,khargone district,56609,0
7009,madhya-pradesh,2018,2,satna district,81811,0
7010,madhya-pradesh,2018,2,narsinghpur district,51214,0
7011,madhya-pradesh,2018,2,jabalpur district,155624,0
7012,madhya-pradesh,2018,2,hoshangabad district,67994,0
7013,madhya-pradesh,2018,2,vidisha district,59517,0
7014,madhya-pradesh,2018,2,balaghat district,51925,0
7015,madhya-pradesh,2018,2,singrauli district,59664,0
7016,madhya-pradesh,2018,2,betul district,66003,0
7017,madhya-pradesh,2018,2,sidhi district,27757,0
7018,madhya-pradesh,2018,2,datia district,23685,0
7019,madhya-pradesh,2018,2,dewas district,84342,0
7020,madhya-pradesh,2018,2,sheopur district,13621,0
7021,madhya-pradesh,2018,2,neemuch district,37523,0
7022,madhya-pradesh,2018,2,raisen district,63216,0
7023,madhya-pradesh,2018,2,mandsaur district,56151,0
7024,madhya-pradesh,2018,2,barwani district,22443,0
7025,madhya-pradesh,2018,2,katni district,39536,0
7026,madhya-pradesh,2018,2,dindori district,9224,0
7027,madhya-pradesh,2018,2,shivpuri district,37234,0
7028,madhya-pradesh,2018,2,gwalior district,193605,0
7029,madhya-pradesh,2018,2,anuppur district,25374,0
7030,madhya-pradesh,2018,2,agar malwa district,16753,0
7031,madhya-pradesh,2018,2,ashoknagar district,23253,0
7032,madhya-pradesh,2018,2,sagar district,100623,0
7033,madhya-pradesh,2018,2,niwari district,9413,0
7034,madhya-pradesh,2018,2,rewa district,100661,0
7035,madhya-pradesh,2018,2,shajapur district,41285,0
7036,madhya-pradesh,2018,2,ujjain district,113216,0
7037,madhya-pradesh,2018,2,bhind district,47639,0
7038,madhya-pradesh,2018,2,tikamgarh district,21942,0
7039,madhya-pradesh,2018,2,seoni district,39979,0
7040,madhya-pradesh,2018,2,harda district,24635,0
7041,madhya-pradesh,2018,2,burhanpur district,22302,0
7042,madhya-pradesh,2018,2,damoh district,33463,0
7043,madhya-pradesh,2018,2,bhopal district,398498,0
7044,madhya-pradesh,2018,2,jhabua district,13499,0
7045,madhya-pradesh,2018,2,dhar district,86280,0
7046,madhya-pradesh,2018,2,guna district,52881,0
7047,madhya-pradesh,2018,2,east nimar district,39725,0
7048,madhya-pradesh,2018,2,chhindwara district,87704,0
7049,madhya-pradesh,2018,2,umaria district,15772,0
7050,madhya-pradesh,2018,2,mandla district,19276,0
7051,madhya-pradesh,2018,2,indore district,479904,0
7052,madhya-pradesh,2018,2,shahdol district,35993,0
7053,madhya-pradesh,2018,2,ratlam district,66181,0
7054,madhya-pradesh,2018,2,panna district,18555,0
7055,madhya-pradesh,2018,2,chhatarpur district,48506,0
7056,madhya-pradesh,2018,3,morena district,75004,0
7057,madhya-pradesh,2018,3,alirajpur district,7606,0
7058,madhya-pradesh,2018,3,sehore district,103905,0
7059,madhya-pradesh,2018,3,rajgarh district,70348,0
7060,madhya-pradesh,2018,3,khargone district,72892,0
7061,madhya-pradesh,2018,3,satna district,103407,0
7062,madhya-pradesh,2018,3,narsinghpur district,64578,0
7063,madhya-pradesh,2018,3,jabalpur district,193535,0
7064,madhya-pradesh,2018,3,hoshangabad district,84713,0
7065,madhya-pradesh,2018,3,vidisha district,76590,0
7066,madhya-pradesh,2018,3,balaghat district,68079,0
7067,madhya-pradesh,2018,3,singrauli district,73175,0
7068,madhya-pradesh,2018,3,betul district,83041,0
7069,madhya-pradesh,2018,3,sidhi district,35518,0
7070,madhya-pradesh,2018,3,datia district,30483,0
7071,madhya-pradesh,2018,3,dewas district,105774,0
7072,madhya-pradesh,2018,3,sheopur district,17723,0
7073,madhya-pradesh,2018,3,neemuch district,47901,0
7074,madhya-pradesh,2018,3,raisen district,78648,0
7075,madhya-pradesh,2018,3,mandsaur district,73577,0
7076,madhya-pradesh,2018,3,barwani district,29421,0
7077,madhya-pradesh,2018,3,katni district,49748,0
7078,madhya-pradesh,2018,3,dindori district,12903,0
7079,madhya-pradesh,2018,3,shivpuri district,47616,0
7080,madhya-pradesh,2018,3,gwalior district,236305,0
7081,madhya-pradesh,2018,3,anuppur district,32188,0
7082,madhya-pradesh,2018,3,agar malwa district,22143,0
7083,madhya-pradesh,2018,3,ashoknagar district,30102,0
7084,madhya-pradesh,2018,3,sagar district,128283,0
7085,madhya-pradesh,2018,3,niwari district,12173,0
7086,madhya-pradesh,2018,3,rewa district,125803,0
7087,madhya-pradesh,2018,3,shajapur district,52686,0
7088,madhya-pradesh,2018,3,ujjain district,143770,0
7089,madhya-pradesh,2018,3,bhind district,61906,0
7090,madhya-pradesh,2018,3,tikamgarh district,28168,0
7091,madhya-pradesh,2018,3,seoni district,51561,0
7092,madhya-pradesh,2018,3,harda district,30835,0
7093,madhya-pradesh,2018,3,burhanpur district,28441,0
7094,madhya-pradesh,2018,3,damoh district,42032,0
7095,madhya-pradesh,2018,3,bhopal district,474192,0
7096,madhya-pradesh,2018,3,jhabua district,18084,0
7097,madhya-pradesh,2018,3,dhar district,110726,0
7098,madhya-pradesh,2018,3,guna district,67630,0
7099,madhya-pradesh,2018,3,east nimar district,50390,0
7100,madhya-pradesh,2018,3,chhindwara district,109266,0
7101,madhya-pradesh,2018,3,umaria district,20386,0
7102,madhya-pradesh,2018,3,mandla district,25522,0
7103,madhya-pradesh,2018,3,indore district,585621,0
7104,madhya-pradesh,2018,3,shahdol district,45154,0
7105,madhya-pradesh,2018,3,ratlam district,85431,0
7106,madhya-pradesh,2018,3,panna district,24008,0
7107,madhya-pradesh,2018,3,chhatarpur district,60318,0
7108,madhya-pradesh,2018,4,morena district,95267,0
7109,madhya-pradesh,2018,4,alirajpur district,10442,0
7110,madhya-pradesh,2018,4,sehore district,125974,0
7111,madhya-pradesh,2018,4,rajgarh district,88511,0
7112,madhya-pradesh,2018,4,khargone district,91189,0
7113,madhya-pradesh,2018,4,satna district,133865,0
7114,madhya-pradesh,2018,4,narsinghpur district,80034,0
7115,madhya-pradesh,2018,4,jabalpur district,248495,0
7116,madhya-pradesh,2018,4,hoshangabad district,104621,0
7117,madhya-pradesh,2018,4,vidisha district,95544,0
7118,madhya-pradesh,2018,4,balaghat district,88279,0
7119,madhya-pradesh,2018,4,singrauli district,90217,0
7120,madhya-pradesh,2018,4,betul district,103060,0
7121,madhya-pradesh,2018,4,sidhi district,46218,0
7122,madhya-pradesh,2018,4,datia district,39314,0
7123,madhya-pradesh,2018,4,dewas district,129719,0
7124,madhya-pradesh,2018,4,sheopur district,22653,0
7125,madhya-pradesh,2018,4,neemuch district,59043,0
7126,madhya-pradesh,2018,4,raisen district,97966,0
7127,madhya-pradesh,2018,4,mandsaur district,91133,0
7128,madhya-pradesh,2018,4,barwani district,37607,0
7129,madhya-pradesh,2018,4,katni district,65040,0
7130,madhya-pradesh,2018,4,dindori district,17502,0
7131,madhya-pradesh,2018,4,shivpuri district,60316,0
7132,madhya-pradesh,2018,4,gwalior district,284894,0
7133,madhya-pradesh,2018,4,anuppur district,41252,0
7134,madhya-pradesh,2018,4,agar malwa district,27331,0
7135,madhya-pradesh,2018,4,ashoknagar district,37390,0
7136,madhya-pradesh,2018,4,sagar district,162788,0
7137,madhya-pradesh,2018,4,niwari district,15512,0
7138,madhya-pradesh,2018,4,rewa district,160024,0
7139,madhya-pradesh,2018,4,shajapur district,64217,0
7140,madhya-pradesh,2018,4,ujjain district,177894,0
7141,madhya-pradesh,2018,4,bhind district,78871,0
7142,madhya-pradesh,2018,4,tikamgarh district,36395,0
7143,madhya-pradesh,2018,4,seoni district,66772,0
7144,madhya-pradesh,2018,4,harda district,37692,0
7145,madhya-pradesh,2018,4,burhanpur district,35494,0
7146,madhya-pradesh,2018,4,damoh district,52293,0
7147,madhya-pradesh,2018,4,bhopal district,571518,0
7148,madhya-pradesh,2018,4,jhabua district,23354,0
7149,madhya-pradesh,2018,4,dhar district,137501,0
7150,madhya-pradesh,2018,4,guna district,83686,0
7151,madhya-pradesh,2018,4,east nimar district,62581,0
7152,madhya-pradesh,2018,4,chhindwara district,139301,0
7153,madhya-pradesh,2018,4,umaria district,26096,0
7154,madhya-pradesh,2018,4,mandla district,34894,0
7155,madhya-pradesh,2018,4,indore district,712479,0
7156,madhya-pradesh,2018,4,shahdol district,58381,0
7157,madhya-pradesh,2018,4,ratlam district,104855,0
7158,madhya-pradesh,2018,4,panna district,31291,0
7159,madhya-pradesh,2018,4,chhatarpur district,78677,0
7160,madhya-pradesh,2019,1,morena district,113900,0
7161,madhya-pradesh,2019,1,alirajpur district,13122,0
7162,madhya-pradesh,2019,1,sehore district,149925,0
7163,madhya-pradesh,2019,1,rajgarh district,106743,0
7164,madhya-pradesh,2019,1,khargone district,109408,0
7165,madhya-pradesh,2019,1,satna district,160954,0
7166,madhya-pradesh,2019,1,narsinghpur district,95833,0
7167,madhya-pradesh,2019,1,jabalpur district,295042,0
7168,madhya-pradesh,2019,1,hoshangabad district,123858,0
7169,madhya-pradesh,2019,1,vidisha district,112602,0
7170,madhya-pradesh,2019,1,balaghat district,108073,0
7171,madhya-pradesh,2019,1,singrauli district,107427,0
7172,madhya-pradesh,2019,1,betul district,122961,0
7173,madhya-pradesh,2019,1,sidhi district,55922,0
7174,madhya-pradesh,2019,1,datia district,46221,0
7175,madhya-pradesh,2019,1,dewas district,155786,0
7176,madhya-pradesh,2019,1,sheopur district,27456,0
7177,madhya-pradesh,2019,1,neemuch district,72918,0
7178,madhya-pradesh,2019,1,raisen district,117214,0
7179,madhya-pradesh,2019,1,mandsaur district,112086,0
7180,madhya-pradesh,2019,1,barwani district,46138,0
7181,madhya-pradesh,2019,1,katni district,79580,0
7182,madhya-pradesh,2019,1,dindori district,22197,0
7183,madhya-pradesh,2019,1,shivpuri district,73259,0
7184,madhya-pradesh,2019,1,gwalior district,331504,0
7185,madhya-pradesh,2019,1,anuppur district,49988,0
7186,madhya-pradesh,2019,1,agar malwa district,33425,0
7187,madhya-pradesh,2019,1,ashoknagar district,44386,0
7188,madhya-pradesh,2019,1,sagar district,194467,0
7189,madhya-pradesh,2019,1,niwari district,19076,0
7190,madhya-pradesh,2019,1,rewa district,188803,0
7191,madhya-pradesh,2019,1,shajapur district,76924,0
7192,madhya-pradesh,2019,1,ujjain district,214818,0
7193,madhya-pradesh,2019,1,bhind district,94313,0
7194,madhya-pradesh,2019,1,tikamgarh district,44716,0
7195,madhya-pradesh,2019,1,seoni district,82398,0
7196,madhya-pradesh,2019,1,harda district,43995,0
7197,madhya-pradesh,2019,1,burhanpur district,42152,0
7198,madhya-pradesh,2019,1,damoh district,62435,0
7199,madhya-pradesh,2019,1,bhopal district,670417,0
7200,madhya-pradesh,2019,1,jhabua district,29064,0
7201,madhya-pradesh,2019,1,dhar district,166663,0
7202,madhya-pradesh,2019,1,guna district,98816,0
7203,madhya-pradesh,2019,1,east nimar district,75806,0
7204,madhya-pradesh,2019,1,chhindwara district,168633,0
7205,madhya-pradesh,2019,1,umaria district,31962,0
7206,madhya-pradesh,2019,1,mandla district,44325,0
7207,madhya-pradesh,2019,1,indore district,844465,0
7208,madhya-pradesh,2019,1,shahdol district,71433,0
7209,madhya-pradesh,2019,1,ratlam district,127023,0
7210,madhya-pradesh,2019,1,panna district,38426,0
7211,madhya-pradesh,2019,1,chhatarpur district,95345,0
7212,madhya-pradesh,2019,2,morena district,130988,777753
7213,madhya-pradesh,2019,2,alirajpur district,15642,75803
7214,madhya-pradesh,2019,2,sehore district,168843,1607496
7215,madhya-pradesh,2019,2,rajgarh district,122223,914718
7216,madhya-pradesh,2019,2,khargone district,126108,754539
7217,madhya-pradesh,2019,2,satna district,182176,1103731
7218,madhya-pradesh,2019,2,narsinghpur district,108271,651430
7219,madhya-pradesh,2019,2,jabalpur district,336963,1955565
7220,madhya-pradesh,2019,2,hoshangabad district,139812,794980
7221,madhya-pradesh,2019,2,vidisha district,127894,871790
